@id,@lat,@lon
121546576,43.0829960,-94.9535264
121551909,43.0989844,-94.9716299
121551912,43.1216083,-94.9158515
121551913,43.1085643,-94.9716046
121551941,43.1229394,-94.9507881
121551944,43.1176957,-94.9511226
121551946,43.1156046,-94.9704912
121551949,43.1152458,-94.9766384
121551986,43.1156514,-94.9236526
121551993,43.1175692,-94.9304874
121552716,43.1259033,-94.9771270
121552717,43.1262301,-94.9867556
121560185,43.0608820,-94.9216388
121560191,43.0328403,-94.9288898
121560193,43.0174854,-94.9240991
121634744,43.0912304,-94.9243975
121634772,43.0736196,-94.9236554
121634807,43.1048581,-94.9236702
121719336,43.0395908,-94.9620434
121719357,43.0464776,-94.9337449
121719374,43.0517368,-94.9560678
121719416,43.0473633,-95.0056483
121719425,43.0423955,-94.9832631
121719428,43.0440380,-94.9669003
121722529,43.0557905,-94.9749646
121804081,43.0811812,-95.0380500
121804084,43.0872072,-95.0430030
121835058,43.0176969,-95.1028371
122282495,43.0337828,-95.0005630
122282500,43.0030984,-95.0027314
122282503,43.0757622,-95.0226567
122282505,43.0031108,-95.0230219
122282506,43.0175685,-95.0059388
122282507,43.0320612,-95.0235900
122282513,43.0483849,-95.0227460
122282518,43.0674707,-95.0245568
122282520,43.0900011,-95.0354841
122282522,43.0610623,-95.0226929
122306548,43.0312486,-94.9589277
122306572,43.0319666,-94.9834942
122306578,43.0029802,-94.9535131
122306582,43.0386249,-94.9710599
122306621,43.0272913,-94.9401020
122306632,43.0238944,-94.9710750
122306649,43.0174854,-94.9539090
122306653,43.0030925,-94.9831515
122390226,43.1253797,-95.0541614
122390687,43.0961097,-95.0412774
122390873,43.1097655,-95.0466382
122393623,43.1122446,-95.0490020
122393625,43.1228845,-95.0477186
122546794,43.1217008,-95.0380823
122546795,43.1231308,-95.0304936
122598353,43.1219677,-94.9993525
122598354,43.1172567,-95.0223596
122598355,43.1040997,-95.0401925
122598381,43.1022136,-95.0354945
122598385,43.1138357,-95.0033706
122598386,43.1233072,-95.0057418
122598387,43.1130137,-95.0380519
122598400,43.1183333,-95.0075338
122598401,43.1005984,-95.0321754
122598855,43.1144297,-94.9968292
122599615,43.1192803,-94.9679262
122599617,43.1211078,-94.9579879
122599618,43.1255530,-94.9619104
122599627,43.1140069,-94.9583128
122599630,43.1228865,-94.9652119
122960593,43.1210559,-94.9821651
122960613,43.1149148,-94.9857759
122960615,43.0915998,-95.0225454
123015942,43.0609055,-94.9355897
126665095,43.0546095,-94.9593934
126672742,43.0620052,-94.9845035
126672776,43.0609678,-94.9531365
126672783,43.0658054,-94.9674646
126672786,43.0755894,-95.0024129
126672787,43.0606347,-95.0023118
127556500,43.0756880,-94.9827425
127556501,43.1067283,-94.9701175
127556503,43.0901858,-95.0060996
127556507,43.1051785,-95.0019824
127556509,43.0987877,-95.0103297
127556511,43.0905046,-94.9629702
127556517,43.1012733,-94.9608908
127556518,43.0954888,-94.9952957
127556523,43.0978465,-94.9826283
127556527,43.1005914,-94.9702918
127556559,43.0861728,-94.9991759
127556560,43.0756712,-94.9629815
127556570,43.0903741,-94.9974352
128241411,43.1006682,-94.9424150
128241414,43.0904027,-94.9433572
128241427,43.1072382,-94.9511628
128242548,43.0172481,-95.1439981
128242552,43.0176032,-95.1275703
128242562,43.0139486,-95.1524942
128242570,43.0129933,-95.1430582
128242573,43.0113897,-95.1443435
128242588,43.0201786,-95.1435774
128242593,43.0211829,-95.1519519
128362675,43.1062304,-95.1025339
128362677,43.0991504,-95.1107712
128362686,43.1007921,-95.1116602
129345549,43.0758151,-95.1007625
129345557,43.0757629,-95.1095580
129346336,43.0591131,-95.0935986
138007306,43.0388135,-95.1118449
138007308,43.0387116,-95.0934113
138007311,43.0528629,-95.1116722
138007312,43.0264427,-95.0947153
138007356,43.0574412,-95.1026921
138007357,43.0465505,-95.1026219
138007359,43.0645950,-95.1027142
138007364,43.0320415,-95.1027991
142436929,44.0234203,-92.4343030
147612858,43.9713837,-92.0748090
151178246,43.8451460,-92.5790835
151316130,42.0312616,-92.9354755
154827559,43.8582194,-92.4799184
154960281,43.8578104,-92.4698144
154960282,43.8579023,-92.4688998
154960295,43.8616231,-92.4746076
154960299,43.8602838,-92.4692941
154964610,43.8539475,-92.4721599
154964613,43.8534056,-92.4747573
154964628,43.8515043,-92.4713031
154965838,43.8494482,-92.4749530
154965846,43.8497092,-92.4708883
155375337,43.0060588,-94.6058639
155375340,43.0132976,-94.6025771
155375342,43.0117463,-94.6087541
158465299,44.0234961,-92.5361879
158465302,44.0372258,-92.5454284
158465304,44.0323137,-92.5511511
158470030,44.0374129,-92.6369373
158470031,44.0489248,-92.6536490
158470032,44.0297348,-92.6223166
158470034,44.0454727,-92.6543989
158470035,44.0517990,-92.6458967
158470036,44.0454936,-92.6518767
158470038,44.0511812,-92.6441128
158470039,44.0381260,-92.6333164
159261966,44.0371275,-92.6207296
159261968,44.0406984,-92.6202227
159261969,44.0427593,-92.6258672
159261971,44.0423682,-92.6227128
159261973,44.0398847,-92.6158444
159261974,44.0471230,-92.6622252
159930628,43.1788042,-95.4699452
159932006,43.1779241,-95.4694964
163326168,43.7030635,-92.9747311
163326171,43.6974171,-92.9727630
164202209,44.0179181,-92.4140988
164203002,44.0232705,-92.4019666
164203004,44.0229713,-92.3985152
164332281,43.9184764,-92.4900239
164332283,43.9389632,-92.4806898
164332286,43.9181411,-92.4863332
164332287,43.9175721,-92.4842411
164332409,43.9677851,-92.4590593
164332411,43.9597194,-92.4810010
164332633,43.9625109,-92.4960441
164756124,43.9256891,-92.4378471
164757197,43.8673204,-92.3876602
164769899,44.0342971,-92.5858853
164769902,44.0244406,-92.5757905
164769905,44.0235182,-92.5645763
164770182,44.0385790,-92.5790301
164770184,44.0368655,-92.5822970
164770185,44.0370051,-92.6007928
164770186,44.0371972,-92.5861374
165008502,43.9878010,-92.4722001
165278846,43.9698331,-92.4577473
165644097,43.9364549,-92.4734746
165644099,43.9420907,-92.4742010
166513052,44.0514951,-92.7457029
166519251,43.9767885,-92.4080494
166519255,43.9806674,-92.4073494
166519260,43.9757269,-92.4021613
166519263,43.9737343,-92.4116758
166519268,43.9807804,-92.4165237
166519269,43.9765833,-92.4112789
166710763,44.0465814,-92.7323826
166713224,44.0316024,-92.6961400
166713226,44.0312720,-92.6895316
166713228,44.0300558,-92.6958561
166713241,44.0306613,-92.6804819
166713243,44.0310005,-92.6999449
166715410,44.0310632,-92.7106561
166715413,44.0309579,-92.7048385
166715421,44.0307396,-92.7213861
166828976,44.0318940,-92.5786662
166829032,44.0333715,-92.6032078
166830143,44.0260744,-92.7281529
167823223,44.0268169,-92.7053839
167823225,44.0264062,-92.7131408
167823226,44.0310233,-92.6859119
167823227,44.0278966,-92.7037488
170990840,44.0461513,-92.4583868
171080199,44.0054870,-92.4270616
171701677,43.1731274,-95.4707728
172321847,43.1581108,-94.9551843
172321849,43.1427156,-94.9556424
172336834,43.1627144,-94.9406723
172425751,43.1825189,-94.9100524
172454657,43.2189431,-95.0007028
172454658,43.1829087,-95.0444189
172454660,43.2072630,-95.0110389
172537408,43.2276851,-94.9571914
172537409,43.2222129,-94.9579622
172579870,43.1837866,-94.9928010
172639667,43.2009211,-94.9148421
172639670,43.1994007,-94.9367738
172639671,43.2048236,-94.9263452
172639672,43.2036893,-94.9245077
172639674,43.1960017,-94.9373020
172699918,43.1848810,-94.9011975
173507915,43.8842718,-92.4987456
174709010,42.6261378,-93.5622473
179178865,43.1878941,-95.4829051
184500328,43.9332239,-92.4612350
184500329,43.9357464,-92.4609346
185393498,43.9129080,-92.4689097
186411272,43.9432442,-92.4598584
187342942,43.9250394,-92.4837233
187342943,43.9207661,-92.4920614
187342947,43.9189439,-92.4951470
187746996,43.9742143,-92.3852045
193029308,43.1381502,-95.0126097
193197256,43.1722567,-95.0317413
193197257,43.2363033,-95.0342739
193197258,43.2441764,-95.0312239
193392470,43.2579610,-95.0169071
196177347,43.2587974,-93.2233535
196177348,43.2579553,-93.2356993
196177349,43.2588101,-93.2274809
196177350,43.2631951,-93.2357738
196177351,43.2660508,-93.2234276
196177353,43.2660439,-93.2333496
196177354,43.2565112,-93.2398468
196177355,43.2584637,-93.2249451
196948352,41.6223060,-93.8508293
199125496,43.1636915,-95.4817590
199125499,43.1636207,-95.4718518
201990364,43.1463404,-95.0264784
206149391,43.1546968,-95.0889943
206149393,43.1680166,-95.0774384
