@id,@lat,@lon
439753844,42.0061450,23.7979781
439753846,42.0856423,23.8101604
439753847,42.0701650,23.8063200
439753849,42.0210600,23.8177150
439753850,42.0323200,23.8284550
439753853,42.0471100,23.8667600
439753854,42.0438600,23.8395150
439753855,42.0761900,23.7808200
439753856,42.0362650,23.8656300
439753858,42.0171750,23.8064550
439753861,42.0109650,23.8801900
439753862,42.0213200,23.8182650
439753863,42.0904093,23.7937188
439753865,42.0269000,23.9467550
439753867,42.0009600,23.7984600
439753868,42.0006850,23.9030950
439753869,42.1068550,23.9956200
439753871,42.0263478,23.8044784
439753872,42.0296600,23.9709600
439753873,42.0227550,23.8006350
439753874,42.0002602,23.8042473
439753875,42.0692800,23.8058950
439753878,42.0562000,23.9783643
439753879,42.0515340,23.9978289
439753880,42.0194200,23.8785363
439753882,42.0045178,23.7992370
439753885,42.0197650,23.7997500
439753886,42.0694950,23.7938550
439753887,42.0080850,23.7923200
439753888,42.0050713,23.7983007
439753889,42.0178100,23.7885450
439753891,42.0253900,23.9510300
439753896,42.0235750,23.8838600
439753901,42.0517651,23.9782765
439753904,42.0287750,23.8550850
439753905,42.0150750,23.8041150
439753908,42.0788500,23.8094250
439753909,42.0812300,23.7982550
439753912,42.0068150,23.8474000
439753916,42.0290100,23.9501850
439753925,42.0071150,23.8191550
439753934,42.0177000,23.8541550
439753935,42.0260950,23.8371900
439753937,42.0287550,23.8634550
439753939,42.0228900,23.8650200
439753940,42.0209450,23.8432950
439753941,42.0674300,23.9960750
439753942,42.0035950,23.8475200
439753945,42.0009550,23.8107550
439753946,42.0123300,23.8619500
439753948,42.0255250,23.8382750
439753949,41.9973730,23.8732534
439753950,42.0024800,23.8124500
439753952,42.0249900,23.7888450
439753953,42.0056550,23.8181150
439753955,42.0091100,23.7915700
439753956,42.0179500,23.8550300
439753957,42.0312950,23.8290350
439753958,42.0202700,23.8185200
439753960,42.0256850,23.8059500
439753961,42.0409950,23.8319200
439753962,41.9989532,23.9077075
439753963,42.0499273,23.9808549
439753964,42.0314350,23.8393150
439753965,42.0021800,23.7914450
439753966,42.0032750,23.8916850
439753967,42.0458193,23.9978289
439753968,42.0240450,23.8320800
439753969,42.0024450,23.8972600
439753970,42.0006150,23.8101850
439753971,42.0450950,23.7960850
439753972,42.0412250,23.9972291
439753973,42.0210500,23.8051400
439753976,42.0279850,23.8180623
439753977,42.0080050,23.8821750
439753981,42.0549750,23.9793302
439753983,42.0278900,23.8343250
439753987,42.0562204,23.9790416
439753990,42.0309650,23.8724150
439753993,42.0426517,23.9046106
439753997,42.0193100,23.8035650
439754000,42.0111400,23.8703950
439754007,42.0154050,23.8605100
439754010,42.0393450,23.8705800
439754017,42.0745178,23.9775310
439754020,42.0211350,23.8344450
439754027,42.0340942,23.8171375
439754030,42.0105500,23.8790600
439754033,42.0176800,23.8182750
439754040,42.0905000,23.7978015
439754044,42.0156550,23.7995200
439754047,42.0382150,23.9003900
439754054,42.0267500,23.8163400
439754061,42.0334900,23.8189273
439754071,41.9995521,23.8002339
439754076,41.9995602,23.8001281
439754078,42.0019499,23.8123400
439754087,42.0014600,23.8098750
439754089,42.0843557,23.8057514
439754099,42.0068050,23.8194750
439754102,42.0319474,23.8066136
439754110,42.0516400,23.9828628
439754125,42.0026500,23.8164950
439754129,42.0186800,23.8002193
439754132,42.0365650,23.8509550
439754136,42.0222750,23.8855364
439754146,42.0040700,23.8949500
439754150,42.0032550,23.8945650
439754156,42.0104150,23.8741150
439754160,42.0307063,23.7996411
439754166,42.0125000,23.8613000
439754170,42.0167600,23.8905000
439754173,42.0013550,23.9052100
439754177,42.0204950,23.8189100
439754180,42.0071050,23.7976100
439754183,42.0410350,23.9009900
439754186,42.0440200,23.8711100
439754189,42.0677947,23.9975387
439754191,42.0100650,23.8911650
439754195,42.0697150,23.8664450
439754198,42.0198350,23.8046300
439754202,42.0218550,23.8055600
439754204,42.0009150,23.8771750
439754210,42.0333900,23.8508500
439754214,42.0129450,23.8472750
439754218,42.0206000,23.8041000
439754221,42.0394300,23.7878400
439754238,42.0184300,23.8195600
439754239,42.0292584,23.8001547
439754240,42.0343000,23.8746292
439754243,42.0174550,23.8201100
439754244,42.0215250,23.8049150
439754245,42.0224408,23.8586690
439754246,42.0041750,23.7887900
439754250,42.0743150,23.8089750
439754252,42.0304100,23.8702550
439754254,42.0249632,23.8000850
439754255,42.0238950,23.8280800
439754256,42.0258550,23.8290450
439754258,42.0403750,23.8728500
439754259,42.0472070,23.9983540
439754261,42.0485585,23.7978359
439754263,42.0249000,23.8106050
439754264,42.0819700,23.8085850
439754266,42.0176350,23.8026200
439754267,42.0199450,23.8036700
439754269,42.0427450,23.8135750
439754271,42.0108600,23.8047850
439754273,42.0402450,23.8985250
439754277,42.0213000,23.8044650
439754281,42.0316850,23.8641250
439754283,42.0214400,23.8598965
439754285,42.0192250,23.8839800
439754286,42.0265100,23.7833200
439754287,42.0059313,23.8018777
439754289,42.0279200,23.9722941
439754290,42.0193700,23.8508650
439754291,42.0247650,23.8411100
439754292,42.0235300,23.8650300
439754294,42.0311900,23.8316850
439754299,42.0392600,23.8780250
439754300,42.0466050,23.7937050
439754301,41.9998348,23.7999819
439754303,41.9996902,23.8031723
439754304,42.0735600,23.8134050
439754306,42.0527050,23.9973689
439754307,42.0200550,23.8177500
439754309,42.0038000,23.8914800
439754310,42.0474150,23.7871050
439754312,42.0486266,23.9972589
439754313,42.0322644,23.7961354
439754315,42.0230150,23.8187900
439754316,42.0159200,23.7978250
439754318,42.0341387,23.8115900
439754322,42.0131100,23.8910300
439754326,42.0488600,23.9886400
439754327,42.0024550,23.8173300
439754329,42.0447750,23.9965350
439754331,42.0548215,23.9982895
439754332,42.0563950,23.7937150
439754333,42.0733650,23.8121400
439754335,42.0428663,23.9079450
439754336,42.0218350,23.8337900
439754339,42.0188550,23.8177450
439754340,42.0056000,23.8955850
439754341,42.0166550,23.8880850
439754342,42.0583250,23.8343450
439754343,42.0306200,23.8793950
439754345,42.0315650,23.7960144
439754346,42.0963050,23.7995850
439754347,41.9995050,23.8276584
439754348,42.0408210,23.9073550
439754350,42.0268800,23.8655800
439754351,42.0258550,23.8400350
439754352,42.0273588,23.7999615
439754353,42.0299250,23.8808150
439754354,42.0188700,23.8214600
439754355,42.0401459,23.8229993
439754356,42.0488950,23.8105050
439754357,42.0847185,23.8055102
439754358,42.0508650,23.9960600
439754359,42.0468650,23.7925900
439754360,42.0486700,23.7972056
439754362,42.0648650,23.8216100
439754363,42.0623250,23.8461350
