@id,@lat,@lon
303501967,-24.6952866,-53.8680385
303504118,-24.6942774,-53.8905731
303504567,-24.6804844,-53.9071363
303509907,-24.6633388,-53.9121885
303511246,-24.6507366,-53.9034278
303512686,-24.6388085,-53.9231776
303513510,-24.6599688,-53.8864906
303514130,-24.6710894,-53.8906643
303515757,-24.6705514,-53.8729854
303522741,-24.6654611,-53.8599710
303525473,-24.6487403,-53.9920763
303562637,-24.7017880,-53.8982262
303562949,-24.7046125,-53.9105371
303562951,-24.6915268,-53.9051630
303562954,-24.6815154,-53.9211666
303562955,-24.6939402,-53.9159436
303619735,-24.6909852,-53.9414066
303623325,-24.6741508,-53.9628647
303630982,-24.6713235,-53.9665656
303633179,-24.6756875,-53.9352629
303633483,-24.6669804,-53.9438528
303652578,-24.6471711,-53.9379407
304619554,-24.7283684,-53.7658670
316995149,-23.2761721,-52.4777934
343502114,-24.1717719,-53.7748615
343502130,-24.1795320,-53.7932784
343502133,-24.1700132,-53.7756730
343943226,-24.3377319,-53.8590668
343943227,-24.3255145,-53.8590904
343943228,-24.3233521,-53.8588642
343943229,-24.3199917,-53.8583899
343943232,-24.3164781,-53.8565402
343943234,-24.3136421,-53.8525578
343943235,-24.3092564,-53.8515510
344173967,-24.3041393,-53.8354041
344173968,-24.3060172,-53.8424394
344173969,-24.3032865,-53.8442627
345132963,-24.2996536,-53.8473173
345400325,-24.2734368,-53.8182059
345400326,-24.2659304,-53.8117389
345406152,-24.1886220,-53.7786891
347001972,-24.2944831,-53.8339953
352172971,-24.1686806,-53.7643933
353545602,-24.3232850,-53.8505395
355162143,-24.1273048,-53.9565383
355162870,-24.1607050,-53.9503402
